image_name,target_id,target_class,confidence_ai_pct,confidence_final_pct,hazard_risk,shadow_evidence,review_status,relief_height_m,length_m,width_m,area_m2,latitude,longitude,local_x_m,local_y_m,bbox_x1,bbox_y1,bbox_x2,bbox_y2,degradation_tier
Rec14_wcp_ss_port_00009_png_jpg.rf.a8e161fa80aeb064f5a658aabe981a80.jpg,tgt-03,crab_pot,26.7,26.7,LOW,NEUTRAL,UNVERIFIED,6.86,1.85,1.75,3.24,,,2.73,10.86,308,220,367,281,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.a8e161fa80aeb064f5a658aabe981a80.jpg,tgt-04,crab_pot,21.1,21.1,LOW,NEUTRAL,UNVERIFIED,0.5,0.95,0.8,0.76,,,48.75,39.14,612,48,640,91,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.b87aa4f960e3b475ec5fded4dc0d17d4.jpg,tgt-01,shipwreck,45.8,45.8,HIGH,NEUTRAL,UNVERIFIED,0.03,4.55,4.05,18.43,,,43.52,-42.73,546,536,640,640,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.b87aa4f960e3b475ec5fded4dc0d17d4.jpg,tgt-02,crab_pot,34.7,34.7,LOW,NEUTRAL,UNVERIFIED,0.56,0.95,0.9,0.85,,,37.19,39.14,537,48,579,91,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.b87aa4f960e3b475ec5fded4dc0d17d4.jpg,tgt-03,crab_pot,19.1,19.1,LOW,NEUTRAL,UNVERIFIED,0.3,0.85,0.75,0.64,,,48.67,39.14,612,49,640,90,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.b87aa4f960e3b475ec5fded4dc0d17d4.jpg,tgt-04,crab_pot,14.1,14.1,LOW,NEUTRAL,UNVERIFIED,6.91,2.0,1.95,3.9,,,2.58,11.09,305,217,368,281,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.d7c4975ce6e6f07cf01d32a9033f2a15.jpg,tgt-01,shipwreck,46.0,46.0,HIGH,NEUTRAL,UNVERIFIED,0.03,4.55,4.05,18.43,,,43.52,-42.73,546,536,640,640,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.d7c4975ce6e6f07cf01d32a9033f2a15.jpg,tgt-02,crab_pot,34.2,34.2,LOW,NEUTRAL,UNVERIFIED,0.56,0.95,0.9,0.85,,,37.19,39.14,537,48,579,91,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.d7c4975ce6e6f07cf01d32a9033f2a15.jpg,tgt-03,crab_pot,19.6,19.6,LOW,NEUTRAL,UNVERIFIED,0.03,0.85,0.75,0.64,,,48.67,39.14,612,49,640,90,PARTIAL
Rec14_wcp_ss_port_00009_png_jpg.rf.d7c4975ce6e6f07cf01d32a9033f2a15.jpg,tgt-04,crab_pot,14.4,14.4,LOW,NEUTRAL,UNVERIFIED,6.91,2.0,2.0,4.0,,,2.5,11.09,304,217,368,281,PARTIAL
Rec14_wcp_ss_port_00010_png_jpg.rf.53ebb13a7cf1411cc92f8389338d5470.jpg,tgt-01,crab_pot,55.2,55.2,LOW,NEUTRAL,UNVERIFIED,1.68,1.3,0.85,1.1,,,-12.89,34.84,217,72,258,122,PARTIAL
Rec14_wcp_ss_port_00010_png_jpg.rf.53ebb13a7cf1411cc92f8389338d5470.jpg,tgt-02,crab_pot,53.3,53.3,LOW,NEUTRAL,UNVERIFIED,1.19,1.6,1.4,2.24,,,-26.72,-8.28,123,345,175,401,PARTIAL
Rec14_wcp_ss_port_00010_png_jpg.rf.53ebb13a7cf1411cc92f8389338d5470.jpg,tgt-03,crab_pot,36.8,36.8,LOW,NEUTRAL,UNVERIFIED,2.22,1.75,1.9,3.32,,,26.09,-8.83,456,347,518,406,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.248bef1091991fdade425133597b2927.jpg,tgt-01,crab_pot,41.2,41.2,LOW,NEUTRAL,UNVERIFIED,0.23,0.8,0.6,0.48,,,-37.66,34.38,61,80,97,120,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.248bef1091991fdade425133597b2927.jpg,tgt-02,crab_pot,40.6,40.6,LOW,NEUTRAL,UNVERIFIED,0.77,1.0,0.75,0.75,,,-8.67,38.12,245,54,284,98,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.248bef1091991fdade425133597b2927.jpg,tgt-03,crab_pot,32.8,32.8,LOW,NEUTRAL,UNVERIFIED,2.48,3.05,2.45,7.47,,,-8.98,35.7,226,49,299,134,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.248bef1091991fdade425133597b2927.jpg,tgt-04,crab_pot,31.2,31.2,LOW,NEUTRAL,UNVERIFIED,0.5,2.9,1.35,3.92,,,-47.89,31.72,0,76,39,158,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.248bef1091991fdade425133597b2927.jpg,tgt-05,crab_pot,29.2,29.2,LOW,NEUTRAL,UNVERIFIED,0.03,1.05,0.75,0.79,,,-48.67,33.98,0,80,28,125,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.248bef1091991fdade425133597b2927.jpg,tgt-06,crab_pot,28.7,28.7,LOW,NEUTRAL,UNVERIFIED,0.19,2.7,2.0,5.4,,,-37.81,32.03,46,76,110,154,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.248bef1091991fdade425133597b2927.jpg,tgt-07,crab_pot,20.2,20.2,LOW,NEUTRAL,UNVERIFIED,4.97,2.2,1.7,3.74,,,-4.38,3.44,263,264,321,332,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.4bb7317a94cdabcc589f17ea8fc5055f.jpg,tgt-01,crab_pot,40.5,40.5,LOW,NEUTRAL,UNVERIFIED,0.19,0.8,0.6,0.48,,,-37.66,34.38,61,80,97,120,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.4bb7317a94cdabcc589f17ea8fc5055f.jpg,tgt-02,crab_pot,40.1,40.1,LOW,NEUTRAL,UNVERIFIED,0.89,1.0,0.75,0.75,,,-8.67,38.12,245,54,284,98,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.4bb7317a94cdabcc589f17ea8fc5055f.jpg,tgt-03,crab_pot,32.3,32.3,LOW,NEUTRAL,UNVERIFIED,0.3,1.1,0.75,0.83,,,-48.67,34.06,0,79,28,125,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.4bb7317a94cdabcc589f17ea8fc5055f.jpg,tgt-04,crab_pot,30.2,30.2,LOW,NEUTRAL,UNVERIFIED,0.5,2.85,1.35,3.85,,,-47.89,31.8,0,76,39,157,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.4bb7317a94cdabcc589f17ea8fc5055f.jpg,tgt-05,crab_pot,28.5,28.5,LOW,NEUTRAL,UNVERIFIED,2.51,3.1,2.4,7.44,,,-8.91,35.62,227,49,299,135,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.4bb7317a94cdabcc589f17ea8fc5055f.jpg,tgt-06,crab_pot,21.9,21.9,LOW,NEUTRAL,UNVERIFIED,0.47,3.05,2.15,6.56,,,-37.89,31.48,44,76,111,161,PARTIAL
Rec14_wcp_ss_port_00011_png_jpg.rf.4bb7317a94cdabcc589f17ea8fc5055f.jpg,tgt-07,crab_pot,16.7,16.7,LOW,NEUTRAL,UNVERIFIED,4.97,2.15,1.7,3.65,,,-4.38,3.52,263,264,321,331,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.47fa83f07bc26e9243abd34b67217af8.jpg,tgt-01,submarine_pipeline,86.7,86.7,HIGH,NEUTRAL,UNVERIFIED,0.3,2.15,0.8,1.72,,,-39.53,37.42,47,47,87,114,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.47fa83f07bc26e9243abd34b67217af8.jpg,tgt-02,crab_pot,86.3,86.3,LOW,NEUTRAL,UNVERIFIED,1.42,0.8,1.05,0.84,,,5.86,-2.81,335,318,380,358,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.47fa83f07bc26e9243abd34b67217af8.jpg,tgt-03,crab_pot,84.8,84.8,LOW,NEUTRAL,UNVERIFIED,0.36,0.85,0.65,0.55,,,-43.36,6.8,24,256,61,297,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.47fa83f07bc26e9243abd34b67217af8.jpg,tgt-04,crab_pot,84.2,84.2,LOW,NEUTRAL,UNVERIFIED,1.37,0.75,0.55,0.41,,,5.39,-8.67,337,356,372,395,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.47fa83f07bc26e9243abd34b67217af8.jpg,tgt-05,submarine_pipeline,82.8,82.8,HIGH,NEUTRAL,UNVERIFIED,0.05,1.95,0.85,1.66,,,-46.02,43.36,5,11,46,74,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.47fa83f07bc26e9243abd34b67217af8.jpg,tgt-06,submarine_pipeline,82.1,82.1,HIGH,NEUTRAL,UNVERIFIED,0.13,2.1,0.85,1.78,,,-39.14,43.28,49,10,90,76,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.47fa83f07bc26e9243abd34b67217af8.jpg,tgt-07,crab_pot,81.4,89.4,LOW,SUPPORTING,VERIFIED_3D,0.2,0.85,0.7,0.59,,,-47.66,6.8,0,256,34,297,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.47fa83f07bc26e9243abd34b67217af8.jpg,tgt-08,submarine_pipeline,81.2,81.2,HIGH,NEUTRAL,UNVERIFIED,0.41,1.25,0.55,0.69,,,-43.2,9.77,26,233,61,282,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.82de6ab5a5773d507a60829bb898cf0e.jpg,tgt-01,ghost_net,87.5,87.5,MEDIUM,NEUTRAL,UNVERIFIED,0.24,0.8,0.55,0.44,,,-24.92,-2.03,143,313,178,353,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.82de6ab5a5773d507a60829bb898cf0e.jpg,tgt-02,crab_pot,84.9,84.9,LOW,NEUTRAL,UNVERIFIED,0.3,0.75,0.85,0.64,,,-25.23,-4.77,138,331,179,370,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.82de6ab5a5773d507a60829bb898cf0e.jpg,tgt-03,crab_pot,84.7,84.7,LOW,NEUTRAL,UNVERIFIED,0.37,0.65,0.6,0.39,,,35.16,-18.98,527,423,563,460,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.82de6ab5a5773d507a60829bb898cf0e.jpg,tgt-04,submarine_pipeline,83.8,83.8,HIGH,NEUTRAL,UNVERIFIED,0.22,2.15,0.8,1.72,,,-39.53,37.42,47,47,87,114,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.82de6ab5a5773d507a60829bb898cf0e.jpg,tgt-05,crab_pot,83.7,83.7,LOW,NEUTRAL,UNVERIFIED,1.12,0.75,1.05,0.79,,,5.86,-2.73,335,318,380,357,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.82de6ab5a5773d507a60829bb898cf0e.jpg,tgt-06,submarine_pipeline,83.5,83.5,HIGH,NEUTRAL,UNVERIFIED,0.3,1.8,0.75,1.35,,,-38.98,43.44,51,12,90,72,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.82de6ab5a5773d507a60829bb898cf0e.jpg,tgt-07,crab_pot,81.0,81.0,LOW,NEUTRAL,UNVERIFIED,0.11,0.65,0.7,0.45,,,-32.66,4.45,92,273,130,310,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.82de6ab5a5773d507a60829bb898cf0e.jpg,tgt-08,crab_pot,80.7,80.7,LOW,NEUTRAL,UNVERIFIED,0.21,0.65,0.8,0.52,,,34.22,-16.8,519,409,559,446,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.e8f7cf740f29b219d30c8fa0aaddceba.jpg,tgt-01,submarine_pipeline,87.6,87.6,HIGH,NEUTRAL,UNVERIFIED,0.3,2.15,0.8,1.72,,,-39.53,37.42,47,47,87,114,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.e8f7cf740f29b219d30c8fa0aaddceba.jpg,tgt-02,crab_pot,87.2,87.2,LOW,NEUTRAL,UNVERIFIED,1.27,0.8,1.05,0.84,,,5.86,-2.81,335,318,380,358,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.e8f7cf740f29b219d30c8fa0aaddceba.jpg,tgt-03,crab_pot,85.2,85.2,LOW,NEUTRAL,UNVERIFIED,0.36,0.85,0.65,0.55,,,-43.36,6.8,24,256,61,297,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.e8f7cf740f29b219d30c8fa0aaddceba.jpg,tgt-04,submarine_pipeline,83.6,83.6,HIGH,NEUTRAL,UNVERIFIED,0.05,1.95,0.85,1.66,,,-46.02,43.36,5,11,46,74,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.e8f7cf740f29b219d30c8fa0aaddceba.jpg,tgt-05,crab_pot,83.2,83.2,LOW,NEUTRAL,UNVERIFIED,1.37,0.75,0.55,0.41,,,5.39,-8.67,337,356,372,395,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.e8f7cf740f29b219d30c8fa0aaddceba.jpg,tgt-06,submarine_pipeline,82.8,82.8,HIGH,NEUTRAL,UNVERIFIED,0.19,1.95,0.9,1.75,,,-38.91,43.36,50,11,92,74,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.e8f7cf740f29b219d30c8fa0aaddceba.jpg,tgt-07,crab_pot,81.8,89.8,LOW,SUPPORTING,VERIFIED_3D,0.2,0.85,0.7,0.59,,,-47.66,6.8,0,256,34,297,PARTIAL
Rec14_wcp_ss_port_00022_png_jpg.rf.e8f7cf740f29b219d30c8fa0aaddceba.jpg,tgt-08,submarine_pipeline,81.4,81.4,HIGH,NEUTRAL,UNVERIFIED,0.16,2.15,0.9,1.94,,,-46.72,37.42,0,47,42,114,PARTIAL
Rec14_wcp_ss_port_00023_png_jpg.rf.be19cdb0272a6726a3e1f9c47014ef27.jpg,tgt-01,crab_pot,91.5,91.5,LOW,NEUTRAL,UNVERIFIED,0.58,1.1,1.2,1.32,,,16.09,17.03,399,188,447,234,PARTIAL
Rec14_wcp_ss_port_00023_png_jpg.rf.be19cdb0272a6726a3e1f9c47014ef27.jpg,tgt-02,submarine_pipeline,88.6,88.6,HIGH,NEUTRAL,UNVERIFIED,0.97,0.95,0.5,0.47,,,-15.94,-2.42,201,314,235,357,PARTIAL
Rec14_wcp_ss_port_00023_png_jpg.rf.be19cdb0272a6726a3e1f9c47014ef27.jpg,tgt-03,crab_pot,86.7,86.7,LOW,NEUTRAL,UNVERIFIED,0.05,0.6,0.6,0.36,,,-47.81,-22.5,0,446,32,482,PARTIAL
Rec14_wcp_ss_port_00023_png_jpg.rf.be19cdb0272a6726a3e1f9c47014ef27.jpg,tgt-04,crab_pot,84.3,84.3,LOW,NEUTRAL,UNVERIFIED,2.82,0.9,0.75,0.68,,,-11.95,-39.53,224,552,263,594,PARTIAL
Rec14_wcp_ss_port_00023_png_jpg.rf.be19cdb0272a6726a3e1f9c47014ef27.jpg,tgt-05,submarine_pipeline,84.2,84.2,HIGH,NEUTRAL,UNVERIFIED,0.44,0.95,0.5,0.47,,,-21.41,-30.55,166,494,200,537,PARTIAL
Rec14_wcp_ss_port_00023_png_jpg.rf.be19cdb0272a6726a3e1f9c47014ef27.jpg,tgt-06,ghost_net,84.1,84.1,MEDIUM,NEUTRAL,UNVERIFIED,0.25,0.55,0.85,0.47,,,28.98,16.95,485,194,526,229,PARTIAL
Rec14_wcp_ss_port_00023_png_jpg.rf.be19cdb0272a6726a3e1f9c47014ef27.jpg,tgt-07,crab_pot,83.7,83.7,LOW,NEUTRAL,UNVERIFIED,2.28,1.05,0.9,0.95,,,-12.19,-42.27,221,568,263,613,PARTIAL
Rec14_wcp_ss_port_00023_png_jpg.rf.be19cdb0272a6726a3e1f9c47014ef27.jpg,tgt-08,crab_pot,83.7,83.7,LOW,NEUTRAL,UNVERIFIED,0.79,0.9,0.8,0.72,,,-11.41,-37.03,227,536,267,578,PARTIAL
synth_ghost_net_00009.png,tgt-01,ghost_net,96.3,96.3,MEDIUM,NEUTRAL,UNVERIFIED,2.14,5.05,8.35,42.17,,,27.11,20.08,397,129,590,254,PARTIAL
synth_ghost_net_00010.png,tgt-01,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,0.91,6.35,4.35,27.62,,,-28.05,26.33,85,76,196,227,PARTIAL
synth_ghost_net_00011.png,tgt-01,ghost_net,96.3,96.3,MEDIUM,NEUTRAL,UNVERIFIED,1.14,5.55,4.5,24.97,,,-23.44,-14.92,113,348,227,483,PARTIAL
synth_ghost_net_00012.png,tgt-01,ghost_net,97.2,97.2,MEDIUM,NEUTRAL,UNVERIFIED,5.04,5.75,7.45,42.84,,,2.73,2.89,251,232,424,371,PARTIAL
synth_ghost_net_00013.png,tgt-01,ghost_net,94.1,94.1,MEDIUM,NEUTRAL,UNVERIFIED,4.56,6.4,6.35,40.64,,,12.58,25.47,325,81,476,233,PARTIAL
synth_ghost_net_00014.png,tgt-01,ghost_net,95.7,95.7,MEDIUM,NEUTRAL,UNVERIFIED,5.12,4.6,6.4,29.44,,,14.06,27.34,334,87,486,203,PARTIAL
synth_ghost_net_00015.png,tgt-01,ghost_net,97.2,97.2,MEDIUM,NEUTRAL,UNVERIFIED,2.53,10.1,7.65,77.27,,,14.92,-17.81,327,317,504,551,PARTIAL
synth_ghost_net_00021.png,tgt-01,ghost_net,94.9,94.9,MEDIUM,NEUTRAL,UNVERIFIED,2.0,6.35,8.05,51.12,,,-17.73,-0.08,114,245,299,396,PARTIAL
synth_ghost_net_00021.png,tgt-02,shipwreck,44.9,56.9,HIGH,SUPPORTING,VERIFIED_3D,1.01,0.75,1.2,0.9,,,-42.03,48.83,27,0,75,27,PARTIAL
synth_ghost_net_00029.png,tgt-01,ghost_net,97.6,97.6,MEDIUM,NEUTRAL,UNVERIFIED,5.8,10.9,8.15,88.84,,,-2.89,13.75,207,106,396,358,PARTIAL
synth_ghost_net_00030.png,tgt-01,ghost_net,95.5,95.5,MEDIUM,NEUTRAL,UNVERIFIED,2.69,5.3,6.85,36.3,,,22.27,-24.06,382,409,543,539,PARTIAL
synth_ghost_net_00033.png,tgt-01,ghost_net,95.8,95.8,MEDIUM,NEUTRAL,UNVERIFIED,1.22,5.35,9.5,50.82,,,22.66,10.86,355,185,575,316,PARTIAL
synth_ghost_net_00037.png,tgt-01,ghost_net,94.7,94.7,MEDIUM,NEUTRAL,UNVERIFIED,5.53,8.6,4.15,35.69,,,11.02,10.31,337,155,444,353,PARTIAL
synth_ghost_net_00046.png,tgt-01,ghost_net,95.5,95.5,MEDIUM,NEUTRAL,UNVERIFIED,5.87,5.25,4.65,24.41,,,9.14,24.77,320,97,437,226,PARTIAL
synth_ghost_net_00055.png,tgt-01,ghost_net,96.0,96.0,MEDIUM,NEUTRAL,UNVERIFIED,2.4,8.3,9.1,75.53,,,24.84,-11.09,374,295,584,487,PARTIAL
